"","Calu3_mock3","Calu3_mock2","Calu3_mock1","Calu3_SARSCoV2_3","Calu3_SARSCoV2_2","Calu3_SARSCoV2_1","SRR1942929","SRR1942934","SRR1942956","SRR1942957","SRR1942960","SRR1942961","SRR1942989","SRR1942990","cluster","gene_type"
"FAM89A",0.496682138752437,1.49366205356234,0.991360784963898,0.948796433130866,1.18101778896421,1.20449643079072,-0.852249436498167,-0.788583354282636,-1.19162598490241,-0.952496827245272,-0.834684023041221,-1.0681182886665,-0.110031457322518,-0.518226258205759,5,"Human"
"ZNF708",-0.384608631827197,-1.65288946346538,-1.79712733131035,0.359378887490752,1.00775094586745,0.0564626280247967,-0.308482716312157,0.168905915556657,1.57002252857398,1.73275821367666,-0.194266011115776,-0.201586752703998,-0.109266447545031,-0.247051764910406,1,"Human"
"ERCC6L2",-1.00562464205675,-1.11038399153406,-1.04168578819054,-0.718790783972126,-0.652365446125821,-0.892714487770414,-0.0276563406970012,-3.8812237821229e-05,1.35504218584749,1.33110010797674,-0.10972150690709,-0.0612730130059169,1.50201438664527,1.43209813202806,2,"Human"
"MRPL41",1.46588194015726,1.85241716246519,1.39544123432395,-0.0419974671797439,0.285979818287513,0.585233462344196,-0.252880427744793,-0.552989754038762,-0.738157553419732,-0.890339648490979,-0.244809940597468,-0.450011207489122,-1.49283101748778,-0.920936601129719,10,"Human"
"CREB3L2",-0.735654998264784,-1.13761317559112,-0.682523226725111,-0.584059830076956,-0.825293474735303,-0.598215820687955,0.335971570589422,0.362262937809122,-0.482518352929673,-0.35376933372571,0.353225432529407,0.213922408849459,2.06425997157856,2.07000589138064,2,"Human"
"UNC5C",-1.15760011221679,-1.15760011221679,-1.15760011221679,-1.15760011221679,-0.642476266537416,-1.15760011221679,0.468614864309069,0.576979884486966,0.817463144152284,0.976560595118824,0.438324194798903,0.693807413261804,1.13868126924795,1.32004546224556,3,"Human"
"TSEN54",0.934602393741573,1.86729051113389,0.949159681012667,-1.54680842472432,-1.64853248837695,-0.771784706791581,0.798962665586591,0.237318548200146,-0.632075685014528,-0.204310276265419,0.547739146041108,0.164387023566456,-0.752805004973169,0.0568566168635108,6,"Human"
"UBA7",-0.515809278126344,-0.0205640222614551,-0.244752900088836,1.59394445782457,1.15454082272932,1.39811135687082,-0.511510920028563,-0.653609088735147,0.837099851495797,0.861842151380295,-0.371709142374472,-0.642707096214763,-1.45698761249982,-1.4278885799714,5,"Human"
"ARL6IP4",1.48112098838586,2.04560641469833,1.44678149635563,-0.428555396208139,0.129555830137338,0.102988179306586,-0.0210855716311546,-0.535320372031436,-1.11409780134534,-1.19819906976852,-0.0766785372985516,-0.233527969325586,-0.887279528838758,-0.711308662436264,4,"Human"
"EXT1",-1.20105963379651,-1.48588161646364,-1.22577999304617,0.243221336030392,0.323214513919175,0.315069592241002,-0.718424998220971,-0.34483868160724,1.10391350066228,1.02437730454582,-0.486630899192396,-0.457260076092235,1.43288550300383,1.47719414801669,1,"Human"
"SHMT2",0.425615640126651,0.737563821359996,0.612612872168937,1.4666224697506,0.902145028070543,1.45883792457067,0.0558393619776043,-0.269021720486508,-1.16938187460139,-1.23924169299319,-0.0621474230599307,-0.167573422231335,-1.30702823696995,-1.44484274768273,4,"Human"
"MOB2",0.967662888293091,1.65699196652031,1.1127262859602,0.514575644694546,0.523703599498812,0.893246317598615,-0.134166232254873,-0.546974200551775,-0.756855139235269,-0.773328858936183,-0.0395719368132648,-0.187623985397392,-1.62913180625107,-1.60125454312575,8,"Human"
"CYB5D1",-0.219126684912788,-0.965463236837344,-0.37966362922041,-1.30228694138779,-0.715536459111622,-1.47778555036455,0.192239700404689,0.446911917963576,0.271892367658707,0.124620569904858,0.0813948653466351,0.168556703974172,1.89894425072833,1.87530212585354,2,"Human"
"BACE2",0.732639343254901,1.05308806204891,0.837317146449809,0.712400751621255,0.925709718099219,0.905552570327162,-0.00695023679653444,0.0923695777388758,-0.86464452053083,-0.568253334552078,0.000733421073630241,0.0240864474862554,-1.90431765661593,-1.93973128960466,4,"Human"
"SYNM",1.36231109059687,1.96502282455605,1.98366047611297,-0.706519610493287,-0.199223727716495,-0.707728084932578,-0.729723250811925,-0.410497638531865,-0.76709844089735,0.0614885284767492,-0.745706235562571,-0.184759011450402,-0.446876296421071,-0.474350622925088,4,"Human"
"GABRG3",-2.09213851076022,-0.95471901312636,-0.814157500063702,-0.312611962238928,0.29130569013749,-1.07676429387298,0.309596429066854,0.349830059264547,0.880756861231178,1.93476924991031,-0.128208378101993,0.38937275789647,0.774944807994621,0.448023802662723,11,"Human"
"NLRP10",-0.184099624691436,-1.55490761909748,-0.584584332720281,-1.55490761909748,-1.55490761909748,-0.402468169555665,0.653403903191689,0.586775717721367,0.910748873436847,0.832894630751636,0.25807967566339,0.830067053102098,0.332653793727379,1.4312513366654,3,"Human"
"FIGN",-0.504323402000738,-1.21998643741118,-0.602212052763756,-1.01160236656042,-0.593952060115445,-0.973813435725585,-0.29133519741519,-0.0444297777370238,1.68871535832414,1.83049211258378,-0.264029260346348,-0.109682574230448,1.08129331633378,1.01486577706443,2,"Human"
"AP1S2",1.2106831784506,-0.495604285252589,-0.199856318056993,-1.69709752775789,-0.552386323140321,-1.55796784837231,0.994872302866792,1.2575196787617,0.257523800678406,0.376731666780592,0.823735368267424,1.02613301488928,-0.925001350890235,-0.519285357224466,6,"Human"
"FBXL6",0.646089675675671,2.04169969819053,1.12920506154236,-1.51329985293556,-1.33181852526145,-0.348761461619612,0.422798227740337,-0.787047790607022,0.621398922697332,0.599630767367818,0.0999624035958854,-0.00969720974488658,-1.07386272428784,-0.496297192353558,4,"Human"
"C1S",0.182243616405189,0.207852783986959,0.223661557303449,1.7252730605988,1.61573352751186,1.62341501025426,-0.963566822779225,-0.759309244338569,-0.362054359719237,-0.0748812589047909,-0.880235559469721,-0.824088756367871,-1.06475964872591,-0.649283905755198,5,"Human"
"GLTPD2",1.48856902878115,2.33210895249521,1.15511432484494,-0.48067123692553,-0.157545051639197,0.293709949836669,-0.359506169337646,-0.369659504416226,-1.42584158568752,-0.222581953330209,-0.520680557435266,-0.398787512013156,-0.654316732904131,-0.679911952269078,4,"Human"
"YBEY",0.668167970216617,1.58378717210332,0.693795208893525,0.583174028201361,1.09937673282304,0.718885416725373,-0.395080697666818,0.119066761333376,-1.69930692535769,-1.62284378011305,-0.050787079630229,0.111806076523129,-1.18211702738394,-0.627923856668025,10,"Human"
"LOC339059",-1.1348535249509,-0.324595304510473,-0.0849280955722369,-1.1348535249509,-1.1348535249509,-0.1143276783988,-0.456248172687868,-0.256155951285204,0.178277212365861,0.995085919509762,-0.14123364673166,-0.157080716745294,1.34446088968329,2.42130611922533,2,"Human"
"NXPH4",1.45122930162653,1.06883584025465,0.653831202038262,0.789389639621195,1.03016193866228,0.56062683753026,-0.145261938893683,-0.304870605011874,-0.764889500537084,-1.68984022446869,0.229211909395141,-0.161616008134541,-1.33091470836327,-1.38589368371918,10,"Human"
"CACNB4",0.122728856248189,-1.53726487151339,-0.853888886834116,-1.53726487151339,-1.53726487151339,-0.600218369447961,0.9185577303347,0.940396455440024,0.821784434769904,1.09670980004502,0.515665569948558,0.617190031836329,0.615328169144236,0.417540823055272,6,"Human"
"IFNL1",-0.580135500484154,-0.766049168352788,-0.718078473993664,1.63851121005892,1.54908003834232,1.69949234306375,-0.897685110980274,-0.81849489792721,0.403887280197897,0.474692243706783,-0.853191774337691,-0.993175686395362,-0.0614159847665271,-0.0774365181320016,7,"Human"
"PGBD4",-0.655265375347195,-2.27416820968461,-1.66926213816232,-0.496278042854646,-0.0426028733770817,0.248917147685116,0.381967359404324,0.694062657913555,0.76520266091067,1.22661829404168,0.544489500478019,0.464411656634833,-0.203468231456505,1.01537559381414,2,"Human"
"EXOC7",1.35693685666793,2.21033797813693,1.46820624573192,-1.208829226427,-0.942187300937333,-0.45319327603389,-0.0483711333007376,-0.283529226854866,-0.301283340040897,-0.212349798045941,-0.147382081625768,0.163401597582904,-0.719324362920474,-0.882432931932775,9,"Human"
"KPNA2",0.758031532044467,0.580543143757389,0.50268680239706,-1.77783182722986,-1.69298964881775,-1.80576500160974,0.642050035556238,0.780307615715152,-0.147453787868468,-0.239786249190751,0.539653651955818,0.579936847832853,0.633761227953774,0.646855657503829,11,"Human"
"CEP97",-0.319132705430723,-1.62931292722828,-0.573605221052658,-1.33606058123545,-0.85613822170086,-1.2254594221887,1.02442171516843,1.29445107209825,0.399610367836288,0.707078137402851,1.20029844240334,0.954296173522172,-0.0369735926560244,0.396526763061364,1,"Human"
"FES",0.65391714139632,1.02270185545872,0.515598466077921,0.151458265894543,0.933086272124927,1.59223555561993,-1.0771520996448,-1.26841407065482,-1.13989819948995,-0.846148383403754,-1.04844105587888,-0.941402117485319,0.666740944046961,0.785717425938191,5,"Human"
"LIMK2",-0.537024526040552,-0.689961738714749,0.012488031791628,-0.95247745318786,-1.89266304101712,-1.25973572266337,0.311091083223776,0.0325092798610397,1.12603389580333,1.34218806355721,-0.0700683629395276,0.151341752062168,1.11165803361941,1.31462070464461,3,"Human"
"MFSD5",1.28377011214444,2.1028823331455,1.88488239289804,-0.530587729009064,-0.181828168778138,-0.453247164888035,-0.169092351764523,-0.458360563691939,-0.440523045600631,-0.636451532823104,-0.0837530162127418,-0.467549826858968,-1.12764654047456,-0.722494898086279,9,"Human"
"RNASE10",-1.17804015196421,0.168426331162081,-0.538794480917547,0.552654216386187,1.27907543267256,2.3048338582861,-0.279947048152735,-1.03919088240097,-0.880624686096154,0.118488172460776,-1.02171276620286,-0.605531150763875,0.724248093383061,0.396115062147594,7,"Human"
"ADI1",1.50051461465041,1.77608036007977,1.54101332898746,-0.589338096537463,-0.530002196358474,-0.958802260920476,0.143206073355444,0.27728582858436,-0.868027635179481,-0.968529815307503,0.165654104476746,0.322986313123974,-1.13981983685086,-0.672220782103918,9,"Human"
"SATB1",-1.30285111398996,-1.74397115004593,-0.787692940033282,-0.966877247956823,-0.46015665233244,-0.605798979846392,0.285681046074242,0.320896563424474,1.59842711065579,1.46789300357911,0.524309195760012,0.436560164376295,0.673720101022464,0.559860899312414,2,"Human"
"CSF1R",-0.778189607621895,-0.929797839991313,-0.635924794784615,-0.240575411386004,0.153272951436308,0.0252054083132716,-0.594780096620729,-0.617480241457925,0.638179504536771,0.0402242981914807,-0.563586722428759,-0.732524565706519,2.30979906246155,1.92617805505838,2,"Human"
"EPHB3",-0.835541047094087,-0.503649587602249,-0.0521165863826894,-1.3420235075303,-1.82433161709662,-0.907457027612654,1.49507712382337,0.717379263801035,-0.032819675334304,0.216480809076557,1.15339701341214,1.31118704746166,0.479373577293929,0.125044213784209,6,"Human"
"ACTL10",0.315851862733825,1.96192784772704,1.25064347482386,-0.271777074268094,0.725716451103098,0.89369496866674,0.11983567575057,-0.565789823666017,-0.0875809995495427,-0.572374885461677,-0.0311793742389556,-0.568940436442312,-1.77046529331291,-1.39956239386563,9,"Human"
"EPGN",-1.82821329728315,-1.82821329728315,-1.14303643189498,0.0554994048413884,-0.54648685676271,-0.0904535465063634,0.289267876338442,0.626609549432667,0.441662621848226,0.812702610549407,0.531825942701328,0.213749858710967,1.24002569586172,1.2250598694462,2,"Human"
"SNORC",1.69633555969258,1.31194946380465,0.75464009222856,-0.336704500128406,-1.9056996799211,-0.323797699758814,-0.725039631621365,-0.528492031863152,0.168807567074139,0.513938141258814,-0.569582783153369,-0.859179046763077,1.26725144878484,-0.464426899634323,4,"Human"
"TRAK1",-1.0058885764475,-0.966130974453167,-0.678203030004155,-0.654707188256106,-0.521843064518436,-0.667440431526064,1.36457307159201,1.38142320774281,0.226353824806242,0.211442718604442,1.44314333271347,1.48006838595957,-0.742229579924442,-0.870561696288674,6,"Human"
"OR2V2",-1.05549069684394,-1.05549069684394,-1.05549069684394,-1.05549069684394,-1.05549069684394,-1.05549069684394,0.471691704028506,1.35852877919354,0.346272379822532,0.354599015524227,1.17801237488168,0.415108288856926,1.14057376047401,1.06815787828221,1,"Human"
"LINC01006",0.884416373069638,1.51798404242071,0.696187188998381,0.291617742728547,1.2822851215943,0.755902742047297,-0.809694638846785,-1.03439157332567,-0.874131888644448,-0.296236751068655,-0.913354982059007,-1.76257320955878,-0.405444941640466,0.66743477428492,5,"Human"
"TTC3",-0.467620588577261,-0.944328830322875,-0.656057849497611,-1.54274405769051,-1.03340493257808,-1.57269081508895,0.822068596549511,1.12478938584271,0.228218241338435,0.367874988226274,1.04387247728062,0.909807923398442,0.781157030207688,0.939058430911621,6,"Human"
"BRICD5",0.374232427207931,2.62572890136117,0.973506027809611,-0.348894371225058,-1.69338213967057,-0.702612313829954,0.286510762033606,-0.741534517938081,0.289226508093387,-0.47132815320732,-0.0636037356058852,-0.043054884383181,-0.72905593856757,0.244261427921925,4,"Human"
"TSKU",0.605266220705474,0.967484498558577,0.88064596012675,1.14510320206851,1.09352127357206,1.43936845030092,-0.440975669578595,-0.696238028893073,-0.482518028392528,-0.483714369275871,-0.475297503377653,-0.473163400144558,-1.59382241367752,-1.48566019199248,4,"Human"
"CMC4",1.6915685709353,1.7837456963148,1.28030351264795,-0.706709243251323,0.407315544824947,-0.436386048983585,-0.321932848151564,-0.342798810189062,-1.73258118625737,-0.831234811600143,-0.0111057290684567,0.119317260182851,-0.195742256586693,-0.703759650817646,4,"Human"
"HOXB4",0.751635195836342,1.42537567132335,1.37628165530205,0.73277963458198,1.26468764800052,0.726304030895812,-0.814795537671165,-1.27608255172799,-0.484272057435561,-0.104776919138162,-0.824327036198406,-1.10316940956358,-0.927437271102561,-0.742203053102616,5,"Human"
"PAQR7",0.680703658849924,0.838430061850714,0.769341330306224,1.20650812503099,1.51179370953756,1.42578946990394,-0.632613540143252,-0.582335484046561,-0.849233556847718,-1.04575667714876,-0.706432144438499,-0.574691810992315,-1.00608820194939,-1.03541493991287,4,"Human"
"NGRN",1.06174308516528,1.6210520741472,1.20881119493364,-0.443548203775896,-0.654929866535786,-0.21751102391525,-0.306223076337089,-0.170000786515895,-1.32247581400701,-1.83076728692151,-0.36789655355716,-0.373873308887419,0.905232331479716,0.890387234727203,1,"Human"
"GRID1",0.935832286939104,1.72155715687082,1.75141893734209,0.374715007053236,-0.931428150202554,0.638379291183968,0.113770224859066,-0.376886902742904,-0.931428150202554,0.429782899709956,-0.931428150202554,-0.931428150202554,-0.931428150202554,-0.931428150202554,4,"Human"
"RPS17",0.754428882818009,1.56359783330805,0.645514584297109,0.723419170221653,0.707837497560649,0.562775972371132,-0.272397290906458,-0.180503176560204,-1.89584206288882,-2.09211409844341,-0.239512843936957,-0.290054763356294,0.0723904479508641,-0.0595401524353241,1,"Human"
"CCDC87",0.791605596514569,0.125903346425303,1.08096766162756,1.30939747232779,-0.123404716291415,1.49240261036218,-0.410574160272701,-1.39834332643969,0.14259246690346,0.724252506320648,-1.47829529440322,-0.285570412572947,-0.564756191497802,-1.40617755900372,5,"Human"
"C1orf116",0.0639832267544913,0.0593301175010604,0.170696048985564,1.71214681028099,1.2011188535138,1.66370253547142,-0.272936146746476,-0.27837145786085,-1.71427978705379,-1.56047165512686,-0.306270287903631,-0.302907907639177,-0.131532708425263,-0.3042076417513,5,"Human"
"CRIP2",1.0610826535067,1.77165079603668,1.45634048917995,-0.00521163321729261,0.0327127375782287,0.240894834741643,0.317346557303454,-0.307429171413758,-0.864872150116593,-0.925182268605341,0.199630308061526,0.0892521933470813,-1.59417216759467,-1.4720431788076,8,"Human"
"ACBD3",-0.619779183943816,-2.15423259200183,-1.26411882059193,0.137736250783498,0.0407225744162115,-0.363964591883047,-0.351576964466433,-0.0216393218548185,1.26986505679685,1.04282293624332,-0.0502823461773971,-0.240268177453202,1.39941043760194,1.17530474253067,2,"Human"
"C16orf72",-1.26407648703618,-1.59203416229363,-1.13315342985488,-0.235358684601179,-0.138677894426909,-0.241122320759212,-0.078340019993731,-0.00321207909195878,0.753268432704196,0.696382252563669,-0.151482825843126,-0.172896448061543,1.78672930031199,1.77397436638249,2,"Human"
"RRP7BP",-0.351831759676108,1.06280297990805,0.250630214835587,-0.840398489408742,-2.39479338419757,-1.20209541823309,0.645896178365629,0.0637973046159607,1.15463800641932,1.32607967822408,0.210674266008333,0.261621386582186,0.184216309234578,-0.371237272678199,4,"Human"
"ALG12",1.15859920115946,1.46684771973309,1.61137696929268,-0.63401421210361,-1.17289800898941,-0.231191187021398,0.484767859585357,0.0149369234179765,-1.2938889185392,-1.19470144126876,0.52118164566941,0.636617766729097,-0.938325937307013,-0.429308380357679,9,"Human"
"LCK",0.124284171497628,1.07774398397321,1.65696248577169,1.15501449644372,1.33330598897151,0.555287502879651,-1.16322017784119,-0.990457031260726,-0.325614791970097,-0.309724315155142,-0.278256574027434,-0.456421217960064,-1.24426213821953,-1.13464238310325,5,"Human"
